2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [12246 8/11/2005 11:07:27 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,192,Bass,8322,Myrtle Park,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,26,-7.42
TAS,192,Bass,8322,Myrtle Park,15230,BALL,Jeremy,4,,GRN,Australian Greens,15,14.22
TAS,192,Bass,8322,Myrtle Park,14667,BERGMAN,Christine,5,,FFP,Family First,1,1.52
TAS,192,Bass,8322,Myrtle Park,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,2,3.03
TAS,192,Bass,8322,Myrtle Park,999,Informal,Informal,999,,,Informal,5,-2.58
TAS,192,Bass,8288,Newnham,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,42,1.29
TAS,192,Bass,8288,Newnham,14644,FERGUSON,Michael,2,#,LP,Liberal,1184,8.56
TAS,192,Bass,8288,Newnham,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,1245,-5.08
TAS,192,Bass,8288,Newnham,15230,BALL,Jeremy,4,,GRN,Australian Greens,169,2.08
TAS,192,Bass,8288,Newnham,14667,BERGMAN,Christine,5,,FFP,Family First,55,2.03
TAS,192,Bass,8288,Newnham,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,12,0.44
TAS,192,Bass,8288,Newnham,999,Informal,Informal,999,,,Informal,129,0.25
TAS,192,Bass,8326,Newstead,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,15,0.81
TAS,192,Bass,8326,Newstead,14644,FERGUSON,Michael,2,#,LP,Liberal,950,4
TAS,192,Bass,8326,Newstead,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,593,-0.88
TAS,192,Bass,8326,Newstead,15230,BALL,Jeremy,4,,GRN,Australian Greens,153,3
TAS,192,Bass,8326,Newstead,14667,BERGMAN,Christine,5,,FFP,Family First,18,1.04
TAS,192,Bass,8326,Newstead,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,2,0.12
TAS,192,Bass,8326,Newstead,999,Informal,Informal,999,,,Informal,55,0.83
TAS,192,Bass,8328,Norwood,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,16,0.57
