2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for QLD [12246 8/11/2005 11:07:44 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,304,Blair,31692,Amberley,15254,PRICE,Alan,1,,NCO,New Country,11,1.75
QLD,304,Blair,31692,Amberley,15461,BENNETT,John,2,,TGA,The Great Australians,3,0.48
QLD,304,Blair,31692,Amberley,14926,THOMPSON,Cameron,3,#,LP,Liberal,356,8.45
QLD,304,Blair,31692,Amberley,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,15,0.36
QLD,304,Blair,31692,Amberley,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,1,-0.39
QLD,304,Blair,31692,Amberley,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,193,5.59
QLD,304,Blair,31692,Amberley,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,7,-4.99
QLD,304,Blair,31692,Amberley,15315,CHIDGEY,David,8,,HAN,One Nation,21,-12
QLD,304,Blair,31692,Amberley,15084,SMITH,Priscilla,9,,FFP,Family First,21,3.34
QLD,304,Blair,31692,Amberley,999,Informal,Informal,999,,,Informal,34,-0.61
QLD,304,Blair,5461,Blackbutt,15254,PRICE,Alan,1,,NCO,New Country,16,1.59
QLD,304,Blair,5461,Blackbutt,15461,BENNETT,John,2,,TGA,The Great Australians,7,0.7
QLD,304,Blair,5461,Blackbutt,14926,THOMPSON,Cameron,3,#,LP,Liberal,463,6.09
QLD,304,Blair,5461,Blackbutt,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,26,-1.6
QLD,304,Blair,5461,Blackbutt,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,3,0
QLD,304,Blair,5461,Blackbutt,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,341,5.22
QLD,304,Blair,5461,Blackbutt,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,13,-0.11
QLD,304,Blair,5461,Blackbutt,15315,CHIDGEY,David,8,,HAN,One Nation,110,-8.09
QLD,304,Blair,5461,Blackbutt,15084,SMITH,Priscilla,9,,FFP,Family First,26,2.59
QLD,304,Blair,5461,Blackbutt,999,Informal,Informal,999,,,Informal,65,-0.63
QLD,304,Blair,6345,Blair School,15254,PRICE,Alan,1,,NCO,New Country,24,1.34
QLD,304,Blair,6345,Blair School,15461,BENNETT,John,2,,TGA,The Great Australians,3,0.17
QLD,304,Blair,6345,Blair School,14926,THOMPSON,Cameron,3,#,LP,Liberal,741,4.61
QLD,304,Blair,6345,Blair School,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,110,2.51
QLD,304,Blair,6345,Blair School,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,9,0.2
QLD,304,Blair,6345,Blair School,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,758,0.1
QLD,304,Blair,6345,Blair School,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,32,-2.52
QLD,304,Blair,6345,Blair School,15315,CHIDGEY,David,8,,HAN,One Nation,44,-7.67
QLD,304,Blair,6345,Blair School,15084,SMITH,Priscilla,9,,FFP,Family First,68,3.8
QLD,304,Blair,6345,Blair School,999,Informal,Informal,999,,,Informal,78,-1.59
QLD,304,Blair,5602,Blenheim,15254,PRICE,Alan,1,,NCO,New Country,12,3.73
QLD,304,Blair,5602,Blenheim,15461,BENNETT,John,2,,TGA,The Great Australians,3,0.93
QLD,304,Blair,5602,Blenheim,14926,THOMPSON,Cameron,3,#,LP,Liberal,181,12.15
QLD,304,Blair,5602,Blenheim,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,7,0.42
QLD,304,Blair,5602,Blenheim,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,0,-0.7
QLD,304,Blair,5602,Blenheim,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,84,5.46
QLD,304,Blair,5602,Blenheim,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,1,-1.79
QLD,304,Blair,5602,Blenheim,15315,CHIDGEY,David,8,,HAN,One Nation,25,-16.72
QLD,304,Blair,5602,Blenheim,15084,SMITH,Priscilla,9,,FFP,Family First,9,2.8
QLD,304,Blair,5602,Blenheim,999,Informal,Informal,999,,,Informal,23,1.37
QLD,304,Blair,6347,Brassall,15254,PRICE,Alan,1,,NCO,New Country,21,1.21
QLD,304,Blair,6347,Brassall,15461,BENNETT,John,2,,TGA,The Great Australians,2,0.12
QLD,304,Blair,6347,Brassall,14926,THOMPSON,Cameron,3,#,LP,Liberal,859,7.53
QLD,304,Blair,6347,Brassall,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,40,0.11
QLD,304,Blair,6347,Brassall,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,13,0.55
QLD,304,Blair,6347,Brassall,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,687,0.29
QLD,304,Blair,6347,Brassall,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,24,-1.47
QLD,304,Blair,6347,Brassall,15315,CHIDGEY,David,8,,HAN,One Nation,33,-9.38
QLD,304,Blair,6347,Brassall,15084,SMITH,Priscilla,9,,FFP,Family First,60,3.45
QLD,304,Blair,6347,Brassall,999,Informal,Informal,999,,,Informal,68,-2.46
QLD,304,Blair,32553,Brisbane City (Blair),15254,PRICE,Alan,1,,NCO,New Country,0,0
QLD,304,Blair,32553,Brisbane City (Blair),15461,BENNETT,John,2,,TGA,The Great Australians,1,1.52
QLD,304,Blair,32553,Brisbane City (Blair),14926,THOMPSON,Cameron,3,#,LP,Liberal,25,-4.37
QLD,304,Blair,32553,Brisbane City (Blair),15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,7,-0.66
QLD,304,Blair,32553,Brisbane City (Blair),15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,0,0
QLD,304,Blair,32553,Brisbane City (Blair),15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,21,2.24
QLD,304,Blair,32553,Brisbane City (Blair),15258,McKENZIE,Neal,7,,DEM,Australian Democrats,2,-8.24
QLD,304,Blair,32553,Brisbane City (Blair),15315,CHIDGEY,David,8,,HAN,One Nation,5,4.76
QLD,304,Blair,32553,Brisbane City (Blair),15084,SMITH,Priscilla,9,,FFP,Family First,5,7.58
QLD,304,Blair,32553,Brisbane City (Blair),999,Informal,Informal,999,,,Informal,3,0.3
QLD,304,Blair,33105,Brooklands,15254,PRICE,Alan,1,,NCO,New Country,1,0.65
QLD,304,Blair,33105,Brooklands,15461,BENNETT,John,2,,TGA,The Great Australians,2,1.31
QLD,304,Blair,33105,Brooklands,14926,THOMPSON,Cameron,3,#,LP,Liberal,83,15.33
QLD,304,Blair,33105,Brooklands,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,5,3.27
QLD,304,Blair,33105,Brooklands,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,2,0.11
QLD,304,Blair,33105,Brooklands,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,38,6.28
QLD,304,Blair,33105,Brooklands,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,0,-2.4
QLD,304,Blair,33105,Brooklands,15315,CHIDGEY,David,8,,HAN,One Nation,19,-16.92
QLD,304,Blair,33105,Brooklands,15084,SMITH,Priscilla,9,,FFP,Family First,3,1.96
QLD,304,Blair,33105,Brooklands,999,Informal,Informal,999,,,Informal,4,1.37
QLD,304,Blair,6352,Central School (Blair),15254,PRICE,Alan,1,,NCO,New Country,9,1.23
QLD,304,Blair,6352,Central School (Blair),15461,BENNETT,John,2,,TGA,The Great Australians,4,0.55
QLD,304,Blair,6352,Central School (Blair),14926,THOMPSON,Cameron,3,#,LP,Liberal,335,9.69
QLD,304,Blair,6352,Central School (Blair),15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,32,1.58
QLD,304,Blair,6352,Central School (Blair),15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,1,0.14
QLD,304,Blair,6352,Central School (Blair),15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,290,-2.23
QLD,304,Blair,6352,Central School (Blair),15258,McKENZIE,Neal,7,,DEM,Australian Democrats,21,-2.58
QLD,304,Blair,6352,Central School (Blair),15315,CHIDGEY,David,8,,HAN,One Nation,21,-10.84
QLD,304,Blair,6352,Central School (Blair),15084,SMITH,Priscilla,9,,FFP,Family First,18,2.46
QLD,304,Blair,6352,Central School (Blair),999,Informal,Informal,999,,,Informal,25,-1.15
QLD,304,Blair,6353,Churchill,15254,PRICE,Alan,1,,NCO,New Country,65,2.02
QLD,304,Blair,6353,Churchill,15461,BENNETT,John,2,,TGA,The Great Australians,16,0.5
QLD,304,Blair,6353,Churchill,14926,THOMPSON,Cameron,3,#,LP,Liberal,1544,9.22
QLD,304,Blair,6353,Churchill,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,76,0.09
QLD,304,Blair,6353,Churchill,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,4,-0.1
QLD,304,Blair,6353,Churchill,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,1226,-0.91
QLD,304,Blair,6353,Churchill,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,44,-4.49
QLD,304,Blair,6353,Churchill,15315,CHIDGEY,David,8,,HAN,One Nation,92,-9.79
QLD,304,Blair,6353,Churchill,15084,SMITH,Priscilla,9,,FFP,Family First,143,4.45
QLD,304,Blair,6353,Churchill,999,Informal,Informal,999,,,Informal,227,1.82
QLD,304,Blair,6553,Coolabunia,15254,PRICE,Alan,1,,NCO,New Country,5,1.32
QLD,304,Blair,6553,Coolabunia,15461,BENNETT,John,2,,TGA,The Great Australians,1,0.26
QLD,304,Blair,6553,Coolabunia,14926,THOMPSON,Cameron,3,#,LP,Liberal,255,2.46
QLD,304,Blair,6553,Coolabunia,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,4,-1
QLD,304,Blair,6553,Coolabunia,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,0,0
QLD,304,Blair,6553,Coolabunia,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,59,5.32
QLD,304,Blair,6553,Coolabunia,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,3,-0.09
QLD,304,Blair,6553,Coolabunia,15315,CHIDGEY,David,8,,HAN,One Nation,31,-7.09
QLD,304,Blair,6553,Coolabunia,15084,SMITH,Priscilla,9,,FFP,Family First,20,5.29
QLD,304,Blair,6553,Coolabunia,999,Informal,Informal,999,,,Informal,22,1.01
QLD,304,Blair,6355,Coominya,15254,PRICE,Alan,1,,NCO,New Country,24,3.09
QLD,304,Blair,6355,Coominya,15461,BENNETT,John,2,,TGA,The Great Australians,3,0.39
QLD,304,Blair,6355,Coominya,14926,THOMPSON,Cameron,3,#,LP,Liberal,373,6.63
QLD,304,Blair,6355,Coominya,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,16,-0.62
QLD,304,Blair,6355,Coominya,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,20,2.31
QLD,304,Blair,6355,Coominya,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,250,5.1
QLD,304,Blair,6355,Coominya,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,9,-0.88
QLD,304,Blair,6355,Coominya,15315,CHIDGEY,David,8,,HAN,One Nation,45,-14.9
QLD,304,Blair,6355,Coominya,15084,SMITH,Priscilla,9,,FFP,Family First,37,4.76
QLD,304,Blair,6355,Coominya,999,Informal,Informal,999,,,Informal,44,1.91
QLD,304,Blair,5470,Cooyar,15254,PRICE,Alan,1,,NCO,New Country,4,2.38
QLD,304,Blair,5470,Cooyar,15461,BENNETT,John,2,,TGA,The Great Australians,2,1.19
QLD,304,Blair,5470,Cooyar,14926,THOMPSON,Cameron,3,#,LP,Liberal,101,5.86
QLD,304,Blair,5470,Cooyar,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,4,-1.88
QLD,304,Blair,5470,Cooyar,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,0,0
QLD,304,Blair,5470,Cooyar,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,35,4.34
QLD,304,Blair,5470,Cooyar,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,1,-1.53
QLD,304,Blair,5470,Cooyar,15315,CHIDGEY,David,8,,HAN,One Nation,15,-4.9
QLD,304,Blair,5470,Cooyar,15084,SMITH,Priscilla,9,,FFP,Family First,6,3.57
QLD,304,Blair,5470,Cooyar,999,Informal,Informal,999,,,Informal,12,4.59
QLD,304,Blair,5471,Crows Nest,15254,PRICE,Alan,1,,NCO,New Country,14,1.07
QLD,304,Blair,5471,Crows Nest,15461,BENNETT,John,2,,TGA,The Great Australians,9,0.69
QLD,304,Blair,5471,Crows Nest,14926,THOMPSON,Cameron,3,#,LP,Liberal,790,7.97
QLD,304,Blair,5471,Crows Nest,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,45,0.8
QLD,304,Blair,5471,Crows Nest,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,4,-0.01
QLD,304,Blair,5471,Crows Nest,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,304,6.69
QLD,304,Blair,5471,Crows Nest,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,13,-1.25
QLD,304,Blair,5471,Crows Nest,15315,CHIDGEY,David,8,,HAN,One Nation,89,-7.22
QLD,304,Blair,5471,Crows Nest,15084,SMITH,Priscilla,9,,FFP,Family First,37,2.84
QLD,304,Blair,5471,Crows Nest,999,Informal,Informal,999,,,Informal,61,-0.27
QLD,304,Blair,6380,Eastern Heights (Blair),15254,PRICE,Alan,1,,NCO,New Country,14,1.19
QLD,304,Blair,6380,Eastern Heights (Blair),15461,BENNETT,John,2,,TGA,The Great Australians,8,0.68
QLD,304,Blair,6380,Eastern Heights (Blair),14926,THOMPSON,Cameron,3,#,LP,Liberal,523,10.09
QLD,304,Blair,6380,Eastern Heights (Blair),15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,31,0.6
QLD,304,Blair,6380,Eastern Heights (Blair),15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,6,0.51
QLD,304,Blair,6380,Eastern Heights (Blair),15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,502,-4.37
QLD,304,Blair,6380,Eastern Heights (Blair),15258,McKENZIE,Neal,7,,DEM,Australian Democrats,17,-2.45
QLD,304,Blair,6380,Eastern Heights (Blair),15315,CHIDGEY,David,8,,HAN,One Nation,40,-9.54
QLD,304,Blair,6380,Eastern Heights (Blair),15084,SMITH,Priscilla,9,,FFP,Family First,39,3.31
QLD,304,Blair,6380,Eastern Heights (Blair),999,Informal,Informal,999,,,Informal,73,1.62
QLD,304,Blair,6360,Esk,15254,PRICE,Alan,1,,NCO,New Country,18,1.61
QLD,304,Blair,6360,Esk,15461,BENNETT,John,2,,TGA,The Great Australians,9,0.81
QLD,304,Blair,6360,Esk,14926,THOMPSON,Cameron,3,#,LP,Liberal,550,5.94
QLD,304,Blair,6360,Esk,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,43,0.07
QLD,304,Blair,6360,Esk,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,12,0.79
QLD,304,Blair,6360,Esk,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,359,4.96
QLD,304,Blair,6360,Esk,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,6,-0.82
QLD,304,Blair,6360,Esk,15315,CHIDGEY,David,8,,HAN,One Nation,67,-11.21
QLD,304,Blair,6360,Esk,15084,SMITH,Priscilla,9,,FFP,Family First,51,4.57
QLD,304,Blair,6360,Esk,999,Informal,Informal,999,,,Informal,36,-1.33
QLD,304,Blair,6361,Fernvale,15254,PRICE,Alan,1,,NCO,New Country,27,2.04
QLD,304,Blair,6361,Fernvale,15461,BENNETT,John,2,,TGA,The Great Australians,6,0.45
QLD,304,Blair,6361,Fernvale,14926,THOMPSON,Cameron,3,#,LP,Liberal,730,8.56
QLD,304,Blair,6361,Fernvale,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,53,-0.66
QLD,304,Blair,6361,Fernvale,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,10,0.67
QLD,304,Blair,6361,Fernvale,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,381,2.31
QLD,304,Blair,6361,Fernvale,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,23,-0.55
QLD,304,Blair,6361,Fernvale,15315,CHIDGEY,David,8,,HAN,One Nation,52,-12.01
QLD,304,Blair,6361,Fernvale,15084,SMITH,Priscilla,9,,FFP,Family First,43,3.25
QLD,304,Blair,6361,Fernvale,999,Informal,Informal,999,,,Informal,81,0.54
QLD,304,Blair,5607,Flagstone Creek,15254,PRICE,Alan,1,,NCO,New Country,5,4.35
QLD,304,Blair,5607,Flagstone Creek,15461,BENNETT,John,2,,TGA,The Great Australians,0,0
QLD,304,Blair,5607,Flagstone Creek,14926,THOMPSON,Cameron,3,#,LP,Liberal,69,0.65
QLD,304,Blair,5607,Flagstone Creek,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,3,2.61
QLD,304,Blair,5607,Flagstone Creek,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,0,0
QLD,304,Blair,5607,Flagstone Creek,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,19,8.39
QLD,304,Blair,5607,Flagstone Creek,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,2,0.93
QLD,304,Blair,5607,Flagstone Creek,15315,CHIDGEY,David,8,,HAN,One Nation,10,-14.06
QLD,304,Blair,5607,Flagstone Creek,15084,SMITH,Priscilla,9,,FFP,Family First,7,6.09
QLD,304,Blair,5607,Flagstone Creek,999,Informal,Informal,999,,,Informal,2,-2.94
QLD,304,Blair,6362,Flinders View,15254,PRICE,Alan,1,,NCO,New Country,23,1.01
QLD,304,Blair,6362,Flinders View,15461,BENNETT,John,2,,TGA,The Great Australians,8,0.35
QLD,304,Blair,6362,Flinders View,14926,THOMPSON,Cameron,3,#,LP,Liberal,1139,9.86
QLD,304,Blair,6362,Flinders View,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,50,0.04
QLD,304,Blair,6362,Flinders View,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,6,0.26
QLD,304,Blair,6362,Flinders View,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,868,-0.88
QLD,304,Blair,6362,Flinders View,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,39,-4.18
QLD,304,Blair,6362,Flinders View,15315,CHIDGEY,David,8,,HAN,One Nation,65,-10.07
QLD,304,Blair,6362,Flinders View,15084,SMITH,Priscilla,9,,FFP,Family First,82,3.6
QLD,304,Blair,6362,Flinders View,999,Informal,Informal,999,,,Informal,122,-0.18
QLD,304,Blair,5608,Forest Hill,15254,PRICE,Alan,1,,NCO,New Country,17,2.57
QLD,304,Blair,5608,Forest Hill,15461,BENNETT,John,2,,TGA,The Great Australians,7,1.06
QLD,304,Blair,5608,Forest Hill,14926,THOMPSON,Cameron,3,#,LP,Liberal,380,11.18
QLD,304,Blair,5608,Forest Hill,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,24,0.34
QLD,304,Blair,5608,Forest Hill,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,3,0.12
QLD,304,Blair,5608,Forest Hill,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,151,2.09
QLD,304,Blair,5608,Forest Hill,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,9,-1.27
QLD,304,Blair,5608,Forest Hill,15315,CHIDGEY,David,8,,HAN,One Nation,42,-15.04
QLD,304,Blair,5608,Forest Hill,15084,SMITH,Priscilla,9,,FFP,Family First,29,4.38
QLD,304,Blair,5608,Forest Hill,999,Informal,Informal,999,,,Informal,49,0.86
QLD,304,Blair,5609,Gatton,15254,PRICE,Alan,1,,NCO,New Country,39,1.93
QLD,304,Blair,5609,Gatton,15461,BENNETT,John,2,,TGA,The Great Australians,17,0.84
QLD,304,Blair,5609,Gatton,14926,THOMPSON,Cameron,3,#,LP,Liberal,1319,11.23
QLD,304,Blair,5609,Gatton,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,36,-0.52
QLD,304,Blair,5609,Gatton,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,14,0.56
QLD,304,Blair,5609,Gatton,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,451,-2.05
QLD,304,Blair,5609,Gatton,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,16,-1.38
QLD,304,Blair,5609,Gatton,15315,CHIDGEY,David,8,,HAN,One Nation,74,-10.27
QLD,304,Blair,5609,Gatton,15084,SMITH,Priscilla,9,,FFP,Family First,54,2.67
QLD,304,Blair,5609,Gatton,999,Informal,Informal,999,,,Informal,140,-0.32
QLD,304,Blair,5610,Gatton South,15254,PRICE,Alan,1,,NCO,New Country,27,1.55
QLD,304,Blair,5610,Gatton South,15461,BENNETT,John,2,,TGA,The Great Australians,18,1.03
QLD,304,Blair,5610,Gatton South,14926,THOMPSON,Cameron,3,#,LP,Liberal,1113,8.34
QLD,304,Blair,5610,Gatton South,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,37,-1.19
QLD,304,Blair,5610,Gatton South,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,4,-0.05
QLD,304,Blair,5610,Gatton South,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,391,2.27
QLD,304,Blair,5610,Gatton South,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,20,-1.41
QLD,304,Blair,5610,Gatton South,15315,CHIDGEY,David,8,,HAN,One Nation,77,-11.19
QLD,304,Blair,5610,Gatton South,15084,SMITH,Priscilla,9,,FFP,Family First,55,3.16
QLD,304,Blair,5610,Gatton South,999,Informal,Informal,999,,,Informal,101,-1.86
QLD,304,Blair,6364,Glamorgan Vale,15254,PRICE,Alan,1,,NCO,New Country,30,8.4
QLD,304,Blair,6364,Glamorgan Vale,15461,BENNETT,John,2,,TGA,The Great Australians,2,0.56
QLD,304,Blair,6364,Glamorgan Vale,14926,THOMPSON,Cameron,3,#,LP,Liberal,205,8.53
QLD,304,Blair,6364,Glamorgan Vale,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,12,-0.45
QLD,304,Blair,6364,Glamorgan Vale,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,2,0.24
QLD,304,Blair,6364,Glamorgan Vale,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,83,-0.24
QLD,304,Blair,6364,Glamorgan Vale,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,5,-2.73
QLD,304,Blair,6364,Glamorgan Vale,15315,CHIDGEY,David,8,,HAN,One Nation,15,-11.99
QLD,304,Blair,6364,Glamorgan Vale,15084,SMITH,Priscilla,9,,FFP,Family First,3,0.84
QLD,304,Blair,6364,Glamorgan Vale,999,Informal,Informal,999,,,Informal,21,-1.79
QLD,304,Blair,5611,Glenore Grove,15254,PRICE,Alan,1,,NCO,New Country,25,1.81
QLD,304,Blair,5611,Glenore Grove,15461,BENNETT,John,2,,TGA,The Great Australians,9,0.65
QLD,304,Blair,5611,Glenore Grove,14926,THOMPSON,Cameron,3,#,LP,Liberal,687,10.5
QLD,304,Blair,5611,Glenore Grove,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,35,-0.64
QLD,304,Blair,5611,Glenore Grove,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,10,0.65
QLD,304,Blair,5611,Glenore Grove,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,436,-0.88
QLD,304,Blair,5611,Glenore Grove,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,14,-1.1
QLD,304,Blair,5611,Glenore Grove,15315,CHIDGEY,David,8,,HAN,One Nation,129,-9.29
QLD,304,Blair,5611,Glenore Grove,15084,SMITH,Priscilla,9,,FFP,Family First,34,2.47
QLD,304,Blair,5611,Glenore Grove,999,Informal,Informal,999,,,Informal,63,-2.67
QLD,304,Blair,6445,Grandchester,15254,PRICE,Alan,1,,NCO,New Country,19,7.22
QLD,304,Blair,6445,Grandchester,15461,BENNETT,John,2,,TGA,The Great Australians,3,1.14
QLD,304,Blair,6445,Grandchester,14926,THOMPSON,Cameron,3,#,LP,Liberal,130,5.8
QLD,304,Blair,6445,Grandchester,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,9,0.72
QLD,304,Blair,6445,Grandchester,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,5,0.74
QLD,304,Blair,6445,Grandchester,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,79,-0.08
QLD,304,Blair,6445,Grandchester,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,1,-1.94
QLD,304,Blair,6445,Grandchester,15315,CHIDGEY,David,8,,HAN,One Nation,16,-12.45
QLD,304,Blair,6445,Grandchester,15084,SMITH,Priscilla,9,,FFP,Family First,1,0.38
QLD,304,Blair,6445,Grandchester,999,Informal,Informal,999,,,Informal,12,1.73
QLD,304,Blair,5613,Grantham,15254,PRICE,Alan,1,,NCO,New Country,19,3.6
QLD,304,Blair,5613,Grantham,15461,BENNETT,John,2,,TGA,The Great Australians,5,0.95
QLD,304,Blair,5613,Grantham,14926,THOMPSON,Cameron,3,#,LP,Liberal,300,1.34
QLD,304,Blair,5613,Grantham,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,18,1.29
QLD,304,Blair,5613,Grantham,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,1,0.01
QLD,304,Blair,5613,Grantham,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,106,-1.12
QLD,304,Blair,5613,Grantham,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,3,-1.02
QLD,304,Blair,5613,Grantham,15315,CHIDGEY,David,8,,HAN,One Nation,48,-4.69
QLD,304,Blair,5613,Grantham,15084,SMITH,Priscilla,9,,FFP,Family First,28,5.3
QLD,304,Blair,5613,Grantham,999,Informal,Informal,999,,,Informal,37,0.41
QLD,304,Blair,6166,Haden,15254,PRICE,Alan,1,,NCO,New Country,4,2.99
QLD,304,Blair,6166,Haden,15461,BENNETT,John,2,,TGA,The Great Australians,0,0
QLD,304,Blair,6166,Haden,14926,THOMPSON,Cameron,3,#,LP,Liberal,71,2.18
QLD,304,Blair,6166,Haden,15212,O'REILLY-REIS,Sarai E,4,,GRN,The Greens,8,4.36
QLD,304,Blair,6166,Haden,15080,STAPLETON,Rodney,5,,CEC,Citizens Electoral Council,2,1.49
QLD,304,Blair,6166,Haden,15089,NEUMANN,Shayne,6,,ALP,Australian Labor Party,22,7.55
QLD,304,Blair,6166,Haden,15258,McKENZIE,Neal,7,,DEM,Australian Democrats,0,-0.81
QLD,304,Blair,6166,Haden,15315,CHIDGEY,David,8,,HAN,One Nation,21,-6.1
QLD,304,Blair,6166,Haden,15084,SMITH,Priscilla,9,,FFP,Family First,6,4.48
QLD,304,Blair,6166,Haden,999,Informal,Informal,999,,,Informal,4,-0.23
QLD,304,Blair,6366,Haigslea,15254,PRICE,Alan,1,,NCO,New Country,14,4.42
QLD,304,Blair,6366,Haigslea,15461,BENNETT,John,2,,TGA,The Great Australians,0,0
QLD,304,Blair,6366,Haigslea,14926,THOMPSON,Cameron,3,#,LP,Liberal,217,13.7
