2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NT [12246 8/11/2005 11:07:25 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
NT,307,Solomon,8722,Nakara,15317,DEAN,Duncan,5,,DEM,Australian Democrats,40,-4.87
NT,307,Solomon,8722,Nakara,15077,WEST,Mark,6,,FFP,Family First,36,1.63
NT,307,Solomon,8722,Nakara,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,9,0.41
NT,307,Solomon,8722,Nakara,999,Informal,Informal,999,,,Informal,97,-0.37
NT,307,Solomon,8724,Nightcliff,15566,FOLEY,Maurice,1,,NAFD,,45,1.25
NT,307,Solomon,8724,Nightcliff,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),1510,4.24
NT,307,Solomon,8724,Nightcliff,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,1439,3.73
NT,307,Solomon,8724,Nightcliff,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,451,3.41
NT,307,Solomon,8724,Nightcliff,15317,DEAN,Duncan,5,,DEM,Australian Democrats,79,-4.15
NT,307,Solomon,8724,Nightcliff,15077,WEST,Mark,6,,FFP,Family First,52,1.45
NT,307,Solomon,8724,Nightcliff,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,10,0.28
NT,307,Solomon,8724,Nightcliff,999,Informal,Informal,999,,,Informal,143,-0.6
NT,307,Solomon,8726,Parap,15566,FOLEY,Maurice,1,,NAFD,,49,1.71
NT,307,Solomon,8726,Parap,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),1136,1.8
NT,307,Solomon,8726,Parap,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,1334,4.28
NT,307,Solomon,8726,Parap,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,247,2.35
NT,307,Solomon,8726,Parap,15317,DEAN,Duncan,5,,DEM,Australian Democrats,54,-3.48
NT,307,Solomon,8726,Parap,15077,WEST,Mark,6,,FFP,Family First,38,1.32
NT,307,Solomon,8726,Parap,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,12,0.42
NT,307,Solomon,8726,Parap,999,Informal,Informal,999,,,Informal,115,-0.49
NT,307,Solomon,34138,Prison Mobile Team 1,15566,FOLEY,Maurice,1,,NAFD,,0,0
NT,307,Solomon,34138,Prison Mobile Team 1,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),5,1.71
NT,307,Solomon,34138,Prison Mobile Team 1,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,1,-4.27
NT,307,Solomon,34138,Prison Mobile Team 1,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,1,11.11
NT,307,Solomon,34138,Prison Mobile Team 1,15317,DEAN,Duncan,5,,DEM,Australian Democrats,0,-7.69
NT,307,Solomon,34138,Prison Mobile Team 1,15077,WEST,Mark,6,,FFP,Family First,2,22.22
NT,307,Solomon,34138,Prison Mobile Team 1,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,0,0
NT,307,Solomon,34138,Prison Mobile Team 1,999,Informal,Informal,999,,,Informal,0,0
NT,307,Solomon,8729,Rapid Creek,15566,FOLEY,Maurice,1,,NAFD,,17,1.2
NT,307,Solomon,8729,Rapid Creek,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),620,-1.99
NT,307,Solomon,8729,Rapid Creek,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,602,9.42
NT,307,Solomon,8729,Rapid Creek,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,117,1
NT,307,Solomon,8729,Rapid Creek,15317,DEAN,Duncan,5,,DEM,Australian Democrats,20,-3.35
NT,307,Solomon,8729,Rapid Creek,15077,WEST,Mark,6,,FFP,Family First,26,1.84
NT,307,Solomon,8729,Rapid Creek,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,9,0.64
NT,307,Solomon,8729,Rapid Creek,999,Informal,Informal,999,,,Informal,66,-0.27
NT,307,Solomon,34131,Special Hospital Team 1,15566,FOLEY,Maurice,1,,NAFD,,7,5.69
NT,307,Solomon,34131,Special Hospital Team 1,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),59,13.02
NT,307,Solomon,34131,Special Hospital Team 1,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,52,9.27
NT,307,Solomon,34131,Special Hospital Team 1,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,2,-12.93
NT,307,Solomon,34131,Special Hospital Team 1,15317,DEAN,Duncan,5,,DEM,Australian Democrats,1,-5.02
NT,307,Solomon,34131,Special Hospital Team 1,15077,WEST,Mark,6,,FFP,Family First,2,1.63
NT,307,Solomon,34131,Special Hospital Team 1,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,0,0
NT,307,Solomon,34131,Special Hospital Team 1,999,Informal,Informal,999,,,Informal,6,-3.39
NT,307,Solomon,34137,Special Hospital Team 2,15566,FOLEY,Maurice,1,,NAFD,,2,9.52
NT,307,Solomon,34137,Special Hospital Team 2,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),10,10.12
NT,307,Solomon,34137,Special Hospital Team 2,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,7,-4.17
NT,307,Solomon,34137,Special Hospital Team 2,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,1,-7.74
NT,307,Solomon,34137,Special Hospital Team 2,15317,DEAN,Duncan,5,,DEM,Australian Democrats,1,-1.49
NT,307,Solomon,34137,Special Hospital Team 2,15077,WEST,Mark,6,,FFP,Family First,0,0
NT,307,Solomon,34137,Special Hospital Team 2,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,0,0
NT,307,Solomon,34137,Special Hospital Team 2,999,Informal,Informal,999,,,Informal,1,-1.33
NT,307,Solomon,8732,Stuart Park,15566,FOLEY,Maurice,1,,NAFD,,22,1.37
NT,307,Solomon,8732,Stuart Park,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),625,4.92
NT,307,Solomon,8732,Stuart Park,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,787,7.01
NT,307,Solomon,8732,Stuart Park,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,126,1.18
NT,307,Solomon,8732,Stuart Park,15317,DEAN,Duncan,5,,DEM,Australian Democrats,25,-4.97
NT,307,Solomon,8732,Stuart Park,15077,WEST,Mark,6,,FFP,Family First,18,1.12
NT,307,Solomon,8732,Stuart Park,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,6,0.37
NT,307,Solomon,8732,Stuart Park,999,Informal,Informal,999,,,Informal,63,-0.76
NT,307,Solomon,8730,Tiwi,15566,FOLEY,Maurice,1,,NAFD,,5,0.62
NT,307,Solomon,8730,Tiwi,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),403,7.07
NT,307,Solomon,8730,Tiwi,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,278,0.25
NT,307,Solomon,8730,Tiwi,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,71,3.13
NT,307,Solomon,8730,Tiwi,15317,DEAN,Duncan,5,,DEM,Australian Democrats,19,-5.45
NT,307,Solomon,8730,Tiwi,15077,WEST,Mark,6,,FFP,Family First,20,2.49
NT,307,Solomon,8730,Tiwi,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,6,0.75
NT,307,Solomon,8730,Tiwi,999,Informal,Informal,999,,,Informal,31,-0.66
NT,307,Solomon,8734,Wanguri,15566,FOLEY,Maurice,1,,NAFD,,29,1.64
NT,307,Solomon,8734,Wanguri,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),777,-1.18
NT,307,Solomon,8734,Wanguri,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,782,8.21
NT,307,Solomon,8734,Wanguri,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,121,1.76
NT,307,Solomon,8734,Wanguri,15317,DEAN,Duncan,5,,DEM,Australian Democrats,26,-3.23
NT,307,Solomon,8734,Wanguri,15077,WEST,Mark,6,,FFP,Family First,32,1.81
NT,307,Solomon,8734,Wanguri,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,4,0.23
NT,307,Solomon,8734,Wanguri,999,Informal,Informal,999,,,Informal,107,-0.57
NT,307,Solomon,32593,Woodroffe,15566,FOLEY,Maurice,1,,NAFD,,7,1.61
NT,307,Solomon,32593,Woodroffe,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),154,1.99
NT,307,Solomon,32593,Woodroffe,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,237,2.56
NT,307,Solomon,32593,Woodroffe,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,21,2.66
NT,307,Solomon,32593,Woodroffe,15317,DEAN,Duncan,5,,DEM,Australian Democrats,5,-1.25
NT,307,Solomon,32593,Woodroffe,15077,WEST,Mark,6,,FFP,Family First,8,1.83
NT,307,Solomon,32593,Woodroffe,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,4,0.92
NT,307,Solomon,32593,Woodroffe,999,Informal,Informal,999,,,Informal,20,-0.62
NT,307,Solomon,12070,Wulagi,15566,FOLEY,Maurice,1,,NAFD,,16,1.4
NT,307,Solomon,12070,Wulagi,14540,DAVIDSON,Jim,2,,ALP,Australian Labor Party (ALP),479,2.45
NT,307,Solomon,12070,Wulagi,14681,TOLLNER,David,3,#,CLP,CLP-The Territory Party,526,4.8
NT,307,Solomon,12070,Wulagi,14624,ELDRIDGE,Ilana,4,,GRN,The Greens,72,1.94
NT,307,Solomon,12070,Wulagi,15317,DEAN,Duncan,5,,DEM,Australian Democrats,23,-2.88
NT,307,Solomon,12070,Wulagi,15077,WEST,Mark,6,,FFP,Family First,22,1.92
NT,307,Solomon,12070,Wulagi,14353,FLYNN,Peter,7,,CEC,Citizens Electoral Council,6,0.52
NT,307,Solomon,12070,Wulagi,999,Informal,Informal,999,,,Informal,60,1.3
