2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for SA [12246 8/11/2005 11:07:30 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
SA,179,Adelaide,6648,Adelaide (Adelaide),14605,WORTH,Trish,1,,LP,Liberal,177,1.37
SA,179,Adelaide,6648,Adelaide (Adelaide),14860,PASCOE,Richard,2,,DEM,Australian Democrats,17,-15.72
SA,179,Adelaide,6648,Adelaide (Adelaide),14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,196,7.34
SA,179,Adelaide,6648,Adelaide (Adelaide),14489,BARLOW,Amanda,4,,IND,Independent,10,2.07
SA,179,Adelaide,6648,Adelaide (Adelaide),14870,BUGDEN,Jake,5,,GRN,The Greens,71,4.79
SA,179,Adelaide,6648,Adelaide (Adelaide),14807,ROBINS,Peter G,6,,FFP,Family First,12,2.48
SA,179,Adelaide,6648,Adelaide (Adelaide),999,Informal,Informal,999,,,Informal,26,-0.14
SA,179,Adelaide,6649,Adelaide East,14605,WORTH,Trish,1,,LP,Liberal,471,-1.67
SA,179,Adelaide,6649,Adelaide East,14860,PASCOE,Richard,2,,DEM,Australian Democrats,28,-9.93
SA,179,Adelaide,6649,Adelaide East,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,418,11.53
SA,179,Adelaide,6649,Adelaide East,14489,BARLOW,Amanda,4,,IND,Independent,9,0.87
SA,179,Adelaide,6649,Adelaide East,14870,BUGDEN,Jake,5,,GRN,The Greens,99,-0.21
SA,179,Adelaide,6649,Adelaide East,14807,ROBINS,Peter G,6,,FFP,Family First,8,0.77
SA,179,Adelaide,6649,Adelaide East,999,Informal,Informal,999,,,Informal,35,-0.02
SA,179,Adelaide,6650,Adelaide Hospital,14605,WORTH,Trish,1,,LP,Liberal,151,-3.95
SA,179,Adelaide,6650,Adelaide Hospital,14860,PASCOE,Richard,2,,DEM,Australian Democrats,10,-13.65
SA,179,Adelaide,6650,Adelaide Hospital,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,164,15.32
SA,179,Adelaide,6650,Adelaide Hospital,14489,BARLOW,Amanda,4,,IND,Independent,2,0.51
SA,179,Adelaide,6650,Adelaide Hospital,14870,BUGDEN,Jake,5,,GRN,The Greens,56,1.72
SA,179,Adelaide,6650,Adelaide Hospital,14807,ROBINS,Peter G,6,,FFP,Family First,6,1.54
SA,179,Adelaide,6650,Adelaide Hospital,999,Informal,Informal,999,,,Informal,9,-3.57
SA,179,Adelaide,6651,Adelaide South,14605,WORTH,Trish,1,,LP,Liberal,730,1.37
SA,179,Adelaide,6651,Adelaide South,14860,PASCOE,Richard,2,,DEM,Australian Democrats,36,-11.2
SA,179,Adelaide,6651,Adelaide South,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,780,4.95
SA,179,Adelaide,6651,Adelaide South,14489,BARLOW,Amanda,4,,IND,Independent,30,1.62
SA,179,Adelaide,6651,Adelaide South,14870,BUGDEN,Jake,5,,GRN,The Greens,260,3.35
SA,179,Adelaide,6651,Adelaide South,14807,ROBINS,Peter G,6,,FFP,Family First,17,0.92
SA,179,Adelaide,6651,Adelaide South,999,Informal,Informal,999,,,Informal,63,-1.06
SA,179,Adelaide,6652,Adelaide West,14605,WORTH,Trish,1,,LP,Liberal,141,3.62
SA,179,Adelaide,6652,Adelaide West,14860,PASCOE,Richard,2,,DEM,Australian Democrats,3,-13.67
SA,179,Adelaide,6652,Adelaide West,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,223,5.41
SA,179,Adelaide,6652,Adelaide West,14489,BARLOW,Amanda,4,,IND,Independent,8,1.83
SA,179,Adelaide,6652,Adelaide West,14870,BUGDEN,Jake,5,,GRN,The Greens,59,4.22
SA,179,Adelaide,6652,Adelaide West,14807,ROBINS,Peter G,6,,FFP,Family First,2,0.46
SA,179,Adelaide,6652,Adelaide West,999,Informal,Informal,999,,,Informal,22,-0.01
SA,179,Adelaide,36461,Beulah Park (Adelaide),14605,WORTH,Trish,1,,LP,Liberal,85,-4.43
SA,179,Adelaide,36461,Beulah Park (Adelaide),14860,PASCOE,Richard,2,,DEM,Australian Democrats,8,-8.41
SA,179,Adelaide,36461,Beulah Park (Adelaide),14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,80,7.31
SA,179,Adelaide,36461,Beulah Park (Adelaide),14489,BARLOW,Amanda,4,,IND,Independent,3,1.48
SA,179,Adelaide,36461,Beulah Park (Adelaide),14870,BUGDEN,Jake,5,,GRN,The Greens,22,5.28
SA,179,Adelaide,36461,Beulah Park (Adelaide),14807,ROBINS,Peter G,6,,FFP,Family First,5,2.46
SA,179,Adelaide,36461,Beulah Park (Adelaide),999,Informal,Informal,999,,,Informal,9,-1.01
SA,179,Adelaide,7011,Black Forest East,14605,WORTH,Trish,1,,LP,Liberal,943,3.07
SA,179,Adelaide,7011,Black Forest East,14860,PASCOE,Richard,2,,DEM,Australian Democrats,44,-10.85
SA,179,Adelaide,7011,Black Forest East,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,796,5.19
SA,179,Adelaide,7011,Black Forest East,14489,BARLOW,Amanda,4,,IND,Independent,17,0.86
SA,179,Adelaide,7011,Black Forest East,14870,BUGDEN,Jake,5,,GRN,The Greens,152,1.42
SA,179,Adelaide,7011,Black Forest East,14807,ROBINS,Peter G,6,,FFP,Family First,32,1.61
SA,179,Adelaide,7011,Black Forest East,999,Informal,Informal,999,,,Informal,73,-0.15
SA,179,Adelaide,7008,Black Forest West,14605,WORTH,Trish,1,,LP,Liberal,295,-0.23
SA,179,Adelaide,7008,Black Forest West,14860,PASCOE,Richard,2,,DEM,Australian Democrats,13,-10.42
SA,179,Adelaide,7008,Black Forest West,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,283,5.63
SA,179,Adelaide,7008,Black Forest West,14489,BARLOW,Amanda,4,,IND,Independent,6,0.88
SA,179,Adelaide,7008,Black Forest West,14870,BUGDEN,Jake,5,,GRN,The Greens,70,4.72
SA,179,Adelaide,7008,Black Forest West,14807,ROBINS,Peter G,6,,FFP,Family First,15,2.2
SA,179,Adelaide,7008,Black Forest West,999,Informal,Informal,999,,,Informal,28,-0.93
SA,179,Adelaide,6653,Blair Athol,14605,WORTH,Trish,1,,LP,Liberal,343,19.68
SA,179,Adelaide,6653,Blair Athol,14860,PASCOE,Richard,2,,DEM,Australian Democrats,11,-7.27
SA,179,Adelaide,6653,Blair Athol,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,329,-15.4
SA,179,Adelaide,6653,Blair Athol,14489,BARLOW,Amanda,4,,IND,Independent,7,0.92
SA,179,Adelaide,6653,Blair Athol,14870,BUGDEN,Jake,5,,GRN,The Greens,41,0.9
SA,179,Adelaide,6653,Blair Athol,14807,ROBINS,Peter G,6,,FFP,Family First,32,4.19
SA,179,Adelaide,6653,Blair Athol,999,Informal,Informal,999,,,Informal,59,0
SA,179,Adelaide,6654,Blair Athol North,14605,WORTH,Trish,1,,LP,Liberal,408,3.63
SA,179,Adelaide,6654,Blair Athol North,14860,PASCOE,Richard,2,,DEM,Australian Democrats,21,-6.99
SA,179,Adelaide,6654,Blair Athol North,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,662,1.07
SA,179,Adelaide,6654,Blair Athol North,14489,BARLOW,Amanda,4,,IND,Independent,14,1.18
SA,179,Adelaide,6654,Blair Athol North,14870,BUGDEN,Jake,5,,GRN,The Greens,39,0.41
SA,179,Adelaide,6654,Blair Athol North,14807,ROBINS,Peter G,6,,FFP,Family First,46,3.87
SA,179,Adelaide,6654,Blair Athol North,999,Informal,Informal,999,,,Informal,96,-0.58
SA,179,Adelaide,6655,Broadview,14605,WORTH,Trish,1,,LP,Liberal,882,-1.77
SA,179,Adelaide,6655,Broadview,14860,PASCOE,Richard,2,,DEM,Australian Democrats,27,-8.9
SA,179,Adelaide,6655,Broadview,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,656,6.12
SA,179,Adelaide,6655,Broadview,14489,BARLOW,Amanda,4,,IND,Independent,13,0.75
SA,179,Adelaide,6655,Broadview,14870,BUGDEN,Jake,5,,GRN,The Greens,102,1.97
SA,179,Adelaide,6655,Broadview,14807,ROBINS,Peter G,6,,FFP,Family First,57,3.28
SA,179,Adelaide,6655,Broadview,999,Informal,Informal,999,,,Informal,70,-0.12
SA,179,Adelaide,7049,Brompton,14605,WORTH,Trish,1,,LP,Liberal,433,5.91
SA,179,Adelaide,7049,Brompton,14860,PASCOE,Richard,2,,DEM,Australian Democrats,19,-12.4
SA,179,Adelaide,7049,Brompton,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,660,3.36
SA,179,Adelaide,7049,Brompton,14489,BARLOW,Amanda,4,,IND,Independent,26,1.98
SA,179,Adelaide,7049,Brompton,14870,BUGDEN,Jake,5,,GRN,The Greens,159,2.06
SA,179,Adelaide,7049,Brompton,14807,ROBINS,Peter G,6,,FFP,Family First,19,1.44
SA,179,Adelaide,7049,Brompton,999,Informal,Informal,999,,,Informal,55,-1.21
SA,179,Adelaide,7010,Clarence Park,14605,WORTH,Trish,1,,LP,Liberal,563,1.83
SA,179,Adelaide,7010,Clarence Park,14860,PASCOE,Richard,2,,DEM,Australian Democrats,12,-10.57
SA,179,Adelaide,7010,Clarence Park,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,402,7.65
SA,179,Adelaide,7010,Clarence Park,14489,BARLOW,Amanda,4,,IND,Independent,5,0.46
SA,179,Adelaide,7010,Clarence Park,14870,BUGDEN,Jake,5,,GRN,The Greens,82,1.38
SA,179,Adelaide,7010,Clarence Park,14807,ROBINS,Peter G,6,,FFP,Family First,12,1.12
SA,179,Adelaide,7010,Clarence Park,999,Informal,Informal,999,,,Informal,42,0.07
SA,179,Adelaide,6664,College Park,14605,WORTH,Trish,1,,LP,Liberal,584,-2.29
SA,179,Adelaide,6664,College Park,14860,PASCOE,Richard,2,,DEM,Australian Democrats,23,-7.97
SA,179,Adelaide,6664,College Park,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,414,8.15
SA,179,Adelaide,6664,College Park,14489,BARLOW,Amanda,4,,IND,Independent,10,0.87
SA,179,Adelaide,6664,College Park,14870,BUGDEN,Jake,5,,GRN,The Greens,102,1.58
SA,179,Adelaide,6664,College Park,14807,ROBINS,Peter G,6,,FFP,Family First,18,1.56
SA,179,Adelaide,6664,College Park,999,Informal,Informal,999,,,Informal,40,-1.58
SA,179,Adelaide,36447,Croydon (Adelaide),14605,WORTH,Trish,1,,LP,Liberal,111,4.44
SA,179,Adelaide,36447,Croydon (Adelaide),14860,PASCOE,Richard,2,,DEM,Australian Democrats,5,-6.29
SA,179,Adelaide,36447,Croydon (Adelaide),14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,182,5.54
SA,179,Adelaide,36447,Croydon (Adelaide),14489,BARLOW,Amanda,4,,IND,Independent,0,0
SA,179,Adelaide,36447,Croydon (Adelaide),14870,BUGDEN,Jake,5,,GRN,The Greens,14,-1.6
SA,179,Adelaide,36447,Croydon (Adelaide),14807,ROBINS,Peter G,6,,FFP,Family First,2,0.64
SA,179,Adelaide,36447,Croydon (Adelaide),999,Informal,Informal,999,,,Informal,23,0.04
SA,179,Adelaide,6657,Croydon Park,14605,WORTH,Trish,1,,LP,Liberal,501,3.64
SA,179,Adelaide,6657,Croydon Park,14860,PASCOE,Richard,2,,DEM,Australian Democrats,15,-5.76
SA,179,Adelaide,6657,Croydon Park,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,970,1.62
SA,179,Adelaide,6657,Croydon Park,14489,BARLOW,Amanda,4,,IND,Independent,19,1.19
SA,179,Adelaide,6657,Croydon Park,14870,BUGDEN,Jake,5,,GRN,The Greens,45,0.76
SA,179,Adelaide,6657,Croydon Park,14807,ROBINS,Peter G,6,,FFP,Family First,41,2.58
SA,179,Adelaide,6657,Croydon Park,999,Informal,Informal,999,,,Informal,134,-1.32
SA,179,Adelaide,12086,Croydon Park West (Adelaide),14605,WORTH,Trish,1,,LP,Liberal,125,5.73
SA,179,Adelaide,12086,Croydon Park West (Adelaide),14860,PASCOE,Richard,2,,DEM,Australian Democrats,3,-5.7
SA,179,Adelaide,12086,Croydon Park West (Adelaide),14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,238,-1.88
SA,179,Adelaide,12086,Croydon Park West (Adelaide),14489,BARLOW,Amanda,4,,IND,Independent,1,0.25
SA,179,Adelaide,12086,Croydon Park West (Adelaide),14870,BUGDEN,Jake,5,,GRN,The Greens,11,0.41
SA,179,Adelaide,12086,Croydon Park West (Adelaide),14807,ROBINS,Peter G,6,,FFP,Family First,15,3.82
SA,179,Adelaide,12086,Croydon Park West (Adelaide),999,Informal,Informal,999,,,Informal,30,-0.43
SA,179,Adelaide,6887,Dulwich,14605,WORTH,Trish,1,,LP,Liberal,805,1.29
SA,179,Adelaide,6887,Dulwich,14860,PASCOE,Richard,2,,DEM,Australian Democrats,13,-11.68
SA,179,Adelaide,6887,Dulwich,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,413,8.23
SA,179,Adelaide,6887,Dulwich,14489,BARLOW,Amanda,4,,IND,Independent,9,0.67
SA,179,Adelaide,6887,Dulwich,14870,BUGDEN,Jake,5,,GRN,The Greens,95,2.33
SA,179,Adelaide,6887,Dulwich,14807,ROBINS,Peter G,6,,FFP,Family First,18,1.33
SA,179,Adelaide,6887,Dulwich,999,Informal,Informal,999,,,Informal,47,0.47
SA,179,Adelaide,6659,Enfield,14605,WORTH,Trish,1,,LP,Liberal,526,2.79
SA,179,Adelaide,6659,Enfield,14860,PASCOE,Richard,2,,DEM,Australian Democrats,7,-8.61
SA,179,Adelaide,6659,Enfield,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,525,3.4
SA,179,Adelaide,6659,Enfield,14489,BARLOW,Amanda,4,,IND,Independent,16,1.38
SA,179,Adelaide,6659,Enfield,14870,BUGDEN,Jake,5,,GRN,The Greens,50,1.85
SA,179,Adelaide,6659,Enfield,14807,ROBINS,Peter G,6,,FFP,Family First,35,3.02
SA,179,Adelaide,6659,Enfield,999,Informal,Informal,999,,,Informal,76,-1.77
SA,179,Adelaide,6660,Enfield North (Adelaide),14605,WORTH,Trish,1,,LP,Liberal,410,3.12
SA,179,Adelaide,6660,Enfield North (Adelaide),14860,PASCOE,Richard,2,,DEM,Australian Democrats,14,-8.07
SA,179,Adelaide,6660,Enfield North (Adelaide),14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,520,2.76
SA,179,Adelaide,6660,Enfield North (Adelaide),14489,BARLOW,Amanda,4,,IND,Independent,16,1.53
SA,179,Adelaide,6660,Enfield North (Adelaide),14870,BUGDEN,Jake,5,,GRN,The Greens,49,1.26
SA,179,Adelaide,6660,Enfield North (Adelaide),14807,ROBINS,Peter G,6,,FFP,Family First,35,3.35
SA,179,Adelaide,6660,Enfield North (Adelaide),999,Informal,Informal,999,,,Informal,84,1.96
SA,179,Adelaide,6661,Enfield South,14605,WORTH,Trish,1,,LP,Liberal,554,3.81
SA,179,Adelaide,6661,Enfield South,14860,PASCOE,Richard,2,,DEM,Australian Democrats,13,-8.02
SA,179,Adelaide,6661,Enfield South,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,539,3.82
SA,179,Adelaide,6661,Enfield South,14489,BARLOW,Amanda,4,,IND,Independent,5,0.42
SA,179,Adelaide,6661,Enfield South,14870,BUGDEN,Jake,5,,GRN,The Greens,55,0.51
SA,179,Adelaide,6661,Enfield South,14807,ROBINS,Peter G,6,,FFP,Family First,29,2.43
SA,179,Adelaide,6661,Enfield South,999,Informal,Informal,999,,,Informal,92,0.7
SA,179,Adelaide,6868,Fullarton,14605,WORTH,Trish,1,,LP,Liberal,830,-2.09
SA,179,Adelaide,6868,Fullarton,14860,PASCOE,Richard,2,,DEM,Australian Democrats,18,-8.99
SA,179,Adelaide,6868,Fullarton,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,613,9.65
SA,179,Adelaide,6868,Fullarton,14489,BARLOW,Amanda,4,,IND,Independent,18,1.12
SA,179,Adelaide,6868,Fullarton,14870,BUGDEN,Jake,5,,GRN,The Greens,92,-0.26
SA,179,Adelaide,6868,Fullarton,14807,ROBINS,Peter G,6,,FFP,Family First,37,2.3
SA,179,Adelaide,6868,Fullarton,999,Informal,Informal,999,,,Informal,59,0.41
SA,179,Adelaide,6871,Goodwood,14605,WORTH,Trish,1,,LP,Liberal,684,0.28
SA,179,Adelaide,6871,Goodwood,14860,PASCOE,Richard,2,,DEM,Australian Democrats,37,-11.65
SA,179,Adelaide,6871,Goodwood,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,929,6.56
SA,179,Adelaide,6871,Goodwood,14489,BARLOW,Amanda,4,,IND,Independent,27,1.38
SA,179,Adelaide,6871,Goodwood,14870,BUGDEN,Jake,5,,GRN,The Greens,247,3.19
SA,179,Adelaide,6871,Goodwood,14807,ROBINS,Peter G,6,,FFP,Family First,27,1.38
SA,179,Adelaide,6871,Goodwood,999,Informal,Informal,999,,,Informal,69,0.03
SA,179,Adelaide,6872,Goodwood Park,14605,WORTH,Trish,1,,LP,Liberal,312,6.19
SA,179,Adelaide,6872,Goodwood Park,14860,PASCOE,Richard,2,,DEM,Australian Democrats,8,-8.29
SA,179,Adelaide,6872,Goodwood Park,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,317,0.71
SA,179,Adelaide,6872,Goodwood Park,14489,BARLOW,Amanda,4,,IND,Independent,3,0.43
SA,179,Adelaide,6872,Goodwood Park,14870,BUGDEN,Jake,5,,GRN,The Greens,42,0.13
SA,179,Adelaide,6872,Goodwood Park,14807,ROBINS,Peter G,6,,FFP,Family First,14,2.01
SA,179,Adelaide,6872,Goodwood Park,999,Informal,Informal,999,,,Informal,26,-1.57
SA,179,Adelaide,6663,Greenacres,14605,WORTH,Trish,1,,LP,Liberal,570,4.12
SA,179,Adelaide,6663,Greenacres,14860,PASCOE,Richard,2,,DEM,Australian Democrats,19,-10.21
SA,179,Adelaide,6663,Greenacres,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,589,4.86
SA,179,Adelaide,6663,Greenacres,14489,BARLOW,Amanda,4,,IND,Independent,21,1.58
SA,179,Adelaide,6663,Greenacres,14870,BUGDEN,Jake,5,,GRN,The Greens,83,2.2
SA,179,Adelaide,6663,Greenacres,14807,ROBINS,Peter G,6,,FFP,Family First,43,3.25
SA,179,Adelaide,6663,Greenacres,999,Informal,Informal,999,,,Informal,101,0.3
SA,179,Adelaide,6671,Hampstead Gardens,14605,WORTH,Trish,1,,LP,Liberal,401,2.09
SA,179,Adelaide,6671,Hampstead Gardens,14860,PASCOE,Richard,2,,DEM,Australian Democrats,17,-6.09
SA,179,Adelaide,6671,Hampstead Gardens,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,384,2.35
SA,179,Adelaide,6671,Hampstead Gardens,14489,BARLOW,Amanda,4,,IND,Independent,9,1.04
SA,179,Adelaide,6671,Hampstead Gardens,14870,BUGDEN,Jake,5,,GRN,The Greens,36,-0.05
SA,179,Adelaide,6671,Hampstead Gardens,14807,ROBINS,Peter G,6,,FFP,Family First,21,2.42
SA,179,Adelaide,6671,Hampstead Gardens,999,Informal,Informal,999,,,Informal,51,-1.3
SA,179,Adelaide,7066,Hindmarsh,14605,WORTH,Trish,1,,LP,Liberal,43,-6.11
SA,179,Adelaide,7066,Hindmarsh,14860,PASCOE,Richard,2,,DEM,Australian Democrats,3,-5.53
SA,179,Adelaide,7066,Hindmarsh,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,94,8.39
SA,179,Adelaide,7066,Hindmarsh,14489,BARLOW,Amanda,4,,IND,Independent,1,0.6
SA,179,Adelaide,7066,Hindmarsh,14870,BUGDEN,Jake,5,,GRN,The Greens,23,0.28
SA,179,Adelaide,7066,Hindmarsh,14807,ROBINS,Peter G,6,,FFP,Family First,4,2.38
SA,179,Adelaide,7066,Hindmarsh,999,Informal,Informal,999,,,Informal,5,-2.86
SA,179,Adelaide,6878,Hyde Park,14605,WORTH,Trish,1,,LP,Liberal,1031,2.2
SA,179,Adelaide,6878,Hyde Park,14860,PASCOE,Richard,2,,DEM,Australian Democrats,19,-5.75
SA,179,Adelaide,6878,Hyde Park,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,411,3.19
SA,179,Adelaide,6878,Hyde Park,14489,BARLOW,Amanda,4,,IND,Independent,12,0.76
SA,179,Adelaide,6878,Hyde Park,14870,BUGDEN,Jake,5,,GRN,The Greens,88,-0.14
SA,179,Adelaide,6878,Hyde Park,14807,ROBINS,Peter G,6,,FFP,Family First,10,0.64
SA,179,Adelaide,6878,Hyde Park,999,Informal,Informal,999,,,Informal,31,-1.51
SA,179,Adelaide,7303,Kent Town,14605,WORTH,Trish,1,,LP,Liberal,176,-2.39
SA,179,Adelaide,7303,Kent Town,14860,PASCOE,Richard,2,,DEM,Australian Democrats,7,-10.22
SA,179,Adelaide,7303,Kent Town,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,173,13.6
SA,179,Adelaide,7303,Kent Town,14489,BARLOW,Amanda,4,,IND,Independent,2,0.51
SA,179,Adelaide,7303,Kent Town,14870,BUGDEN,Jake,5,,GRN,The Greens,33,-1.17
SA,179,Adelaide,7303,Kent Town,14807,ROBINS,Peter G,6,,FFP,Family First,5,1.26
SA,179,Adelaide,7303,Kent Town,999,Informal,Informal,999,,,Informal,15,1.22
SA,179,Adelaide,7067,Keswick,14605,WORTH,Trish,1,,LP,Liberal,272,-0.27
SA,179,Adelaide,7067,Keswick,14860,PASCOE,Richard,2,,DEM,Australian Democrats,8,-8.76
SA,179,Adelaide,7067,Keswick,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,289,5.78
SA,179,Adelaide,7067,Keswick,14489,BARLOW,Amanda,4,,IND,Independent,9,1.39
SA,179,Adelaide,7067,Keswick,14870,BUGDEN,Jake,5,,GRN,The Greens,57,3.12
SA,179,Adelaide,7067,Keswick,14807,ROBINS,Peter G,6,,FFP,Family First,14,2.16
SA,179,Adelaide,7067,Keswick,999,Informal,Informal,999,,,Informal,38,-0.1
SA,179,Adelaide,6668,Kilburn,14605,WORTH,Trish,1,,LP,Liberal,507,7.96
SA,179,Adelaide,6668,Kilburn,14860,PASCOE,Richard,2,,DEM,Australian Democrats,11,-7.57
SA,179,Adelaide,6668,Kilburn,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,955,-1.26
SA,179,Adelaide,6668,Kilburn,14489,BARLOW,Amanda,4,,IND,Independent,24,1.5
SA,179,Adelaide,6668,Kilburn,14870,BUGDEN,Jake,5,,GRN,The Greens,61,0.39
SA,179,Adelaide,6668,Kilburn,14807,ROBINS,Peter G,6,,FFP,Family First,45,2.81
SA,179,Adelaide,6668,Kilburn,999,Informal,Informal,999,,,Informal,110,-1.28
SA,179,Adelaide,6670,Lower North Adelaide,14605,WORTH,Trish,1,,LP,Liberal,379,0.44
SA,179,Adelaide,6670,Lower North Adelaide,14860,PASCOE,Richard,2,,DEM,Australian Democrats,14,-8.87
SA,179,Adelaide,6670,Lower North Adelaide,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,274,5.47
SA,179,Adelaide,6670,Lower North Adelaide,14489,BARLOW,Amanda,4,,IND,Independent,6,0.8
SA,179,Adelaide,6670,Lower North Adelaide,14870,BUGDEN,Jake,5,,GRN,The Greens,71,2.38
SA,179,Adelaide,6670,Lower North Adelaide,14807,ROBINS,Peter G,6,,FFP,Family First,4,0.53
SA,179,Adelaide,6670,Lower North Adelaide,999,Informal,Informal,999,,,Informal,28,0.39
SA,179,Adelaide,31070,Malvern,14605,WORTH,Trish,1,,LP,Liberal,896,-1.64
SA,179,Adelaide,31070,Malvern,14860,PASCOE,Richard,2,,DEM,Australian Democrats,32,-6.44
SA,179,Adelaide,31070,Malvern,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,515,5.64
SA,179,Adelaide,31070,Malvern,14489,BARLOW,Amanda,4,,IND,Independent,22,1.4
SA,179,Adelaide,31070,Malvern,14870,BUGDEN,Jake,5,,GRN,The Greens,86,0.57
SA,179,Adelaide,31070,Malvern,14807,ROBINS,Peter G,6,,FFP,Family First,16,1.02
SA,179,Adelaide,31070,Malvern,999,Informal,Informal,999,,,Informal,45,-0.99
SA,179,Adelaide,36446,Marden West (Adelaide),14605,WORTH,Trish,1,,LP,Liberal,209,-2.28
SA,179,Adelaide,36446,Marden West (Adelaide),14860,PASCOE,Richard,2,,DEM,Australian Democrats,11,-10.28
SA,179,Adelaide,36446,Marden West (Adelaide),14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,231,10.33
SA,179,Adelaide,36446,Marden West (Adelaide),14489,BARLOW,Amanda,4,,IND,Independent,8,1.55
SA,179,Adelaide,36446,Marden West (Adelaide),14870,BUGDEN,Jake,5,,GRN,The Greens,49,3.94
SA,179,Adelaide,36446,Marden West (Adelaide),14807,ROBINS,Peter G,6,,FFP,Family First,8,1.55
SA,179,Adelaide,36446,Marden West (Adelaide),999,Informal,Informal,999,,,Informal,43,-0.16
SA,179,Adelaide,6673,Maylands,14605,WORTH,Trish,1,,LP,Liberal,556,0.47
SA,179,Adelaide,6673,Maylands,14860,PASCOE,Richard,2,,DEM,Australian Democrats,20,-11.11
SA,179,Adelaide,6673,Maylands,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,669,7.88
SA,179,Adelaide,6673,Maylands,14489,BARLOW,Amanda,4,,IND,Independent,25,1.75
SA,179,Adelaide,6673,Maylands,14870,BUGDEN,Jake,5,,GRN,The Greens,132,2.1
SA,179,Adelaide,6673,Maylands,14807,ROBINS,Peter G,6,,FFP,Family First,30,2.09
SA,179,Adelaide,6673,Maylands,999,Informal,Informal,999,,,Informal,81,-1.42
SA,179,Adelaide,7079,Mile End (Adelaide),14605,WORTH,Trish,1,,LP,Liberal,485,0.6
SA,179,Adelaide,7079,Mile End (Adelaide),14860,PASCOE,Richard,2,,DEM,Australian Democrats,16,-11.31
SA,179,Adelaide,7079,Mile End (Adelaide),14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,993,6.07
SA,179,Adelaide,7079,Mile End (Adelaide),14489,BARLOW,Amanda,4,,IND,Independent,13,0.75
SA,179,Adelaide,7079,Mile End (Adelaide),14870,BUGDEN,Jake,5,,GRN,The Greens,193,3.55
SA,179,Adelaide,7079,Mile End (Adelaide),14807,ROBINS,Peter G,6,,FFP,Family First,32,1.85
SA,179,Adelaide,7079,Mile End (Adelaide),999,Informal,Informal,999,,,Informal,87,-0.93
SA,179,Adelaide,6674,Nailsworth,14605,WORTH,Trish,1,,LP,Liberal,720,2.74
SA,179,Adelaide,6674,Nailsworth,14860,PASCOE,Richard,2,,DEM,Australian Democrats,27,-11.21
SA,179,Adelaide,6674,Nailsworth,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,642,5.09
SA,179,Adelaide,6674,Nailsworth,14489,BARLOW,Amanda,4,,IND,Independent,11,0.71
SA,179,Adelaide,6674,Nailsworth,14870,BUGDEN,Jake,5,,GRN,The Greens,100,1.58
SA,179,Adelaide,6674,Nailsworth,14807,ROBINS,Peter G,6,,FFP,Family First,42,2.72
SA,179,Adelaide,6674,Nailsworth,999,Informal,Informal,999,,,Informal,81,-0.02
SA,179,Adelaide,6675,North Adelaide,14605,WORTH,Trish,1,,LP,Liberal,1457,-1.68
SA,179,Adelaide,6675,North Adelaide,14860,PASCOE,Richard,2,,DEM,Australian Democrats,37,-9.22
SA,179,Adelaide,6675,North Adelaide,14409,ELLIS,Kate,3,#,ALP,Australian Labor Party,850,6.48
